PROJ_CODE,PROJ_NAME,PROJ_SHORT,PRI_P_COM,LOC_SITE,LATITUDE,LONGITUDE,TECT_UNIT,EST_COM,EST_COM_AB,EST_COM_P,RES_QTY,RES_QTY_U,RES_QTY_G,RES_QTY_GU,RES_CON,RES_CON_U,ARES_CON,ARES_CON_U,RV_QTY,RV_QTY_U,RV_QTY_G,RV_QTY_GU,RV_CON,RV_CON_U,ARV_CON,ARV_CON_U,POINT_SIZE,POINT_UNIT,PROJ_URL,EXTRACT_DA
J03573,Canegrass Vanadium-Titanium,Canegrass,Vanadium,S0025535,-28.357139,118.401052,Youanmi Terrane,Titanium dioxide,TiO2,No,79,million tonnes,6.24683544,percent,4.935,million tonnes,,,,,,,,,,,4.935,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/ae681714-3508-490f-b770-0cc6864021c2,19/10/2022
J03573,Canegrass Vanadium-Titanium,Canegrass,Vanadium,S0025535,-28.357139,118.401052,Youanmi Terrane,Vanadium pentoxide,V2O5,No,79,million tonnes,0.63721519,percent,503.4,kilotonne,,,,,,,,,,,503.4,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/ae681714-3508-490f-b770-0cc6864021c2,19/10/2022
J00782,Cape Bougainville,Cape Bougainville,Bauxite,S0005431,-13.960054,126.097099,Kimberley Basin,Alumina extractable by Bayer process,Al2O3Bayer,No,1040,million tonnes,36.8,percent,382.72,million tonnes,,,,,,,,,,,382.72,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/6410ab14-7f76-409b-a01d-3291a52ba562,19/10/2022
J03113,Cape Lambert Magnetite,Cape Lambert,Iron,S0022119,-20.718531,117.094101,Gorge Creek Basin,Alumina,Al2O3,No,1915,million tonnes,2.29488251,percent,43.947,million tonnes,,,,,,,,,,,43.947,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0737125-255e-4015-a6a4-7ebdfb95a135,19/10/2022
J03113,Cape Lambert Magnetite,Cape Lambert,Iron,S0022119,-20.718531,117.094101,Gorge Creek Basin,Davis Tube Recovery (DTR),DTR,No,1915,million tonnes,31.82558747,percent,609.46,million tonnes,,,,,,,,,,,609.46,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0737125-255e-4015-a6a4-7ebdfb95a135,19/10/2022
J03113,Cape Lambert Magnetite,Cape Lambert,Iron,S0022119,-20.718531,117.094101,Gorge Creek Basin,Iron,Fe,Yes,1915,million tonnes,30.64976501,percent,586.943,million tonnes,,,,,,,,,,,586.943,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0737125-255e-4015-a6a4-7ebdfb95a135,19/10/2022
J03113,Cape Lambert Magnetite,Cape Lambert,Iron,S0022119,-20.718531,117.094101,Gorge Creek Basin,Loss on ignition,LOI,No,1915,million tonnes,6.77290862,percent,129.7012,million tonnes,,,,,,,,,,,129.7012,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0737125-255e-4015-a6a4-7ebdfb95a135,19/10/2022
J03113,Cape Lambert Magnetite,Cape Lambert,Iron,S0022119,-20.718531,117.094101,Gorge Creek Basin,Magnesium oxide,MgO,No,1915,million tonnes,2.6250705,percent,50270.1,kilotonne,,,,,,,,,,,50270.1,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0737125-255e-4015-a6a4-7ebdfb95a135,19/10/2022
J03113,Cape Lambert Magnetite,Cape Lambert,Iron,S0022119,-20.718531,117.094101,Gorge Creek Basin,Phosphorus,P,No,1915,million tonnes,0.03,percent,574.5,kilotonne,,,,,,,,,,,574.5,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0737125-255e-4015-a6a4-7ebdfb95a135,19/10/2022
J03113,Cape Lambert Magnetite,Cape Lambert,Iron,S0022119,-20.718531,117.094101,Gorge Creek Basin,Silica,SiO2,No,1915,million tonnes,40.57582245,percent,777027,kilotonne,,,,,,,,,,,777027,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0737125-255e-4015-a6a4-7ebdfb95a135,19/10/2022
J03113,Cape Lambert Magnetite,Cape Lambert,Iron,S0022119,-20.718531,117.094101,Gorge Creek Basin,Sulfur,S,No,1915,million tonnes,0.15255875,percent,2921.5,kilotonne,,,,,,,,,,,2921.5,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0737125-255e-4015-a6a4-7ebdfb95a135,19/10/2022
J03113,Cape Lambert Magnetite,Cape Lambert,Iron,S0022119,-20.718531,117.094101,Gorge Creek Basin,Titanium dioxide,TiO2,No,1915,million tonnes,0.17753525,percent,3.3998,million tonnes,,,,,,,,,,,3.3998,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0737125-255e-4015-a6a4-7ebdfb95a135,19/10/2022
J02748,Cape Peron Mineral Sands,Cape Peron,Heavy minerals,S0020333,-25.58935,113.460098,Gascoyne Platform,Heavy minerals,HM,Yes,0.034,million tonnes,100,percent,34,kilotonne,,,,,,,,,,,34,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/360bc57f-57ed-4433-b2f5-3e4123806b6c,19/10/2022
J01886,Cape Range Limestone / Exmouth Lst,Cape Range,Limestone,S0005021,-21.997876,114.081932,Exmouth Sub-basin,Calcium,Ca,No,34,million tonnes,50.58823529,percent,17200,kilotonne,,,,,,,,,,,17200,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/3a90f060-5ecd-41d7-84e5-ed275e0125c7,19/10/2022
J01886,Cape Range Limestone / Exmouth Lst,Cape Range,Limestone,S0005021,-21.997876,114.081932,Exmouth Sub-basin,Limestone,Lst,Yes,396,million tonnes,100,percent,396000000,tonnes,,,,,,,,,,,396000000,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/3a90f060-5ecd-41d7-84e5-ed275e0125c7,19/10/2022
J01103,Cape Range Limestone / Ministerial Reserve,Cape Range,Limestone,S0002462,-22.120291,114.060501,Exmouth Sub-basin,Limestone,Lst,Yes,15,million tonnes,100,percent,15000000,tonnes,,,,,,,,,,,15000000,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/9fa143d5-49ae-4361-a6d5-043b178ed1fc,19/10/2022
J04220,Capel - Stratham / Cristal,Capel - Stratham,Heavy minerals,S0229435,-33.464362,115.610616,Bunbury Trough,Heavy minerals,HM,Yes,0.098,million tonnes,100,percent,98,kilotonne,,,,,,,,,,,98,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/c0bb72c3-adfe-42ce-b672-08a5d237a19e,19/10/2022
J04220,Capel - Stratham / Cristal,Capel - Stratham,Heavy minerals,S0229435,-33.464362,115.610616,Bunbury Trough,Ilmenite,Ilm,No,0.098,million tonnes,87.39897959,percent,85.651,kilotonne,,,,,,,,,,,85.651,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/c0bb72c3-adfe-42ce-b672-08a5d237a19e,19/10/2022
J04220,Capel - Stratham / Cristal,Capel - Stratham,Heavy minerals,S0229435,-33.464362,115.610616,Bunbury Trough,Rutile,Rt,No,0.098,million tonnes,1.53163265,percent,1.501,kilotonne,,,,,,,,,,,1.501,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/c0bb72c3-adfe-42ce-b672-08a5d237a19e,19/10/2022
J04220,Capel - Stratham / Cristal,Capel - Stratham,Heavy minerals,S0229435,-33.464362,115.610616,Bunbury Trough,Zircon,Zrn,No,0.098,million tonnes,4.29795918,percent,4.212,kilotonne,,,,,,,,,,,4.212,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/c0bb72c3-adfe-42ce-b672-08a5d237a19e,19/10/2022
J00456,Capel / Iluka,Capel,Heavy minerals,S0001479,-33.68158,115.569,Bunbury Trough,Heavy minerals,HM,Yes,9.912,million tonnes,100,percent,9912,kilotonne,,,,,,,,,,,9912,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/ce4a2b30-613b-48e4-af85-4427ca7b69d9,19/10/2022
J00456,Capel / Iluka,Capel,Heavy minerals,S0001479,-33.68158,115.569,Bunbury Trough,Ilmenite,Ilm,No,9.912,million tonnes,73.61223769,percent,7296.445,kilotonne,,,,,,,,,,,7296.445,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/ce4a2b30-613b-48e4-af85-4427ca7b69d9,19/10/2022
J00456,Capel / Iluka,Capel,Heavy minerals,S0001479,-33.68158,115.569,Bunbury Trough,Rutile,Rt,No,9.912,million tonnes,1.14720541,percent,113.711,kilotonne,,,,,,,,,,,113.711,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/ce4a2b30-613b-48e4-af85-4427ca7b69d9,19/10/2022
J00456,Capel / Iluka,Capel,Heavy minerals,S0001479,-33.68158,115.569,Bunbury Trough,Slimes,Slimes,No,9.315,million tonnes,15.37388084,percent,1.432077,million tonnes,,,,,,,,,,,1.432077,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/ce4a2b30-613b-48e4-af85-4427ca7b69d9,19/10/2022
J00456,Capel / Iluka,Capel,Heavy minerals,S0001479,-33.68158,115.569,Bunbury Trough,Zircon,Zrn,No,9.912,million tonnes,8.80249193,percent,872.503,kilotonne,,,,,,,,,,,872.503,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/ce4a2b30-613b-48e4-af85-4427ca7b69d9,19/10/2022
J03961,Caravel Copper - Calingiri Copper–Moly,Caravel,Copper,S0232417,-30.968728,116.618918,Yilgarn Craton granites,Copper,Cu,Yes,1180.5,million tonnes,0.2402787,percent,2836.49,kilotonne,,,553,million tonnes,0.24540687,percent,1357.1,kilotonne,,,4193.59,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/0b98bf2c-b076-49a1-993b-b11eacebf5e9,19/10/2022
J03961,Caravel Copper - Calingiri Copper–Moly,Caravel,Copper,S0232417,-30.968728,116.618918,Yilgarn Craton granites,Molybdenum,Mo,No,1180.5,million tonnes,0.00481687,percent,56863.2,tonnes,,,,,,,,,,,56863.2,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/0b98bf2c-b076-49a1-993b-b11eacebf5e9,19/10/2022
J03423,Carina,Carina,Iron,S0019057,-30.291297,119.42035,Youanmi Terrane,Alumina,Al2O3,No,40.7,million tonnes,1.67813268,percent,0.683,million tonnes,,,,,,,,,,,0.683,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/1dba6681-f156-425b-8c79-79cd1e50032b,19/10/2022
J03423,Carina,Carina,Iron,S0019057,-30.291297,119.42035,Youanmi Terrane,Iron,Fe,Yes,45.3,million tonnes,56.82825607,percent,25.7432,million tonnes,,,1.3,million tonnes,57,percent,0.741,million tonnes,,,26.4842,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/1dba6681-f156-425b-8c79-79cd1e50032b,19/10/2022
J03423,Carina,Carina,Iron,S0019057,-30.291297,119.42035,Youanmi Terrane,Loss on ignition,LOI,No,40.7,million tonnes,9.87444717,percent,4.0189,million tonnes,,,,,,,,,,,4.0189,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/1dba6681-f156-425b-8c79-79cd1e50032b,19/10/2022
J03423,Carina,Carina,Iron,S0019057,-30.291297,119.42035,Youanmi Terrane,Manganese,Mn,No,20.6,million tonnes,0.19,percent,39.14,kilotonne,,,,,,,,,,,39.14,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/1dba6681-f156-425b-8c79-79cd1e50032b,19/10/2022
J03423,Carina,Carina,Iron,S0019057,-30.291297,119.42035,Youanmi Terrane,Phosphorus,P,No,40.7,million tonnes,0.15110565,percent,61.5,kilotonne,,,,,,,,,,,61.5,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/1dba6681-f156-425b-8c79-79cd1e50032b,19/10/2022
J03423,Carina,Carina,Iron,S0019057,-30.291297,119.42035,Youanmi Terrane,Silica,SiO2,No,40.7,million tonnes,5.37862408,percent,2189.1,kilotonne,,,,,,,,,,,2189.1,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/1dba6681-f156-425b-8c79-79cd1e50032b,19/10/2022
J03423,Carina,Carina,Iron,S0019057,-30.291297,119.42035,Youanmi Terrane,Sulfur,S,No,20.6,million tonnes,0.07,percent,14.42,kilotonne,,,,,,,,,,,14.42,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/1dba6681-f156-425b-8c79-79cd1e50032b,19/10/2022
J01138,Carlingup - Nindilbillup  ,Carlingup,Nickel,S0229973,-33.589151,120.284488,Youanmi Terrane,Cobalt,Co,No,16.52,million tonnes,0.02612591,percent,4316,tonnes,,,,,,,,,,,4316,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/29fa2891-6951-4a17-8322-2911ccd4cbef,19/10/2022
J01138,Carlingup - Nindilbillup  ,Carlingup,Nickel,S0229973,-33.589151,120.284488,Youanmi Terrane,Copper,Cu,No,13.72,million tonnes,0.02311516,percent,3.1714,kilotonne,,,,,,,,,,,3.1714,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/29fa2891-6951-4a17-8322-2911ccd4cbef,19/10/2022
J01138,Carlingup - Nindilbillup  ,Carlingup,Nickel,S0229973,-33.589151,120.284488,Youanmi Terrane,Nickel,Ni,Yes,29.72,million tonnes,0.58676245,percent,174.3858,kilotonne,,,,,,,,,,,174.3858,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/29fa2891-6951-4a17-8322-2911ccd4cbef,19/10/2022
J02456,Carlow Castle / Artemis,Carlow Castle,Gold,S0018877,-20.81197,117.066002,Karratha Terrane,Cobalt,Co,No,8.74,million tonnes,0.09511442,percent,8313,tonnes,,,,,,,,,,,8313,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/62d236b3-1b11-49e0-9759-2c1930b357e9,19/10/2022
J02456,Carlow Castle / Artemis,Carlow Castle,Gold,S0018877,-20.81197,117.066002,Karratha Terrane,Copper,Cu,No,8.74,million tonnes,0.72829519,percent,63.653,kilotonne,,,,,,,,,,,63.653,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/62d236b3-1b11-49e0-9759-2c1930b357e9,19/10/2022
J02456,Carlow Castle / Artemis,Carlow Castle,Gold,S0018877,-20.81197,117.066002,Karratha Terrane,Gold,Au,Yes,8.74,million tonnes,1.35114416,gram/tonne,11809,kilogram,379668.1713,ounce (troy),,,,,,,,,11809,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/62d236b3-1b11-49e0-9759-2c1930b357e9,19/10/2022
J01238,Carnage,Carnage,Gold,S0002728,-30.380748,120.936236,Eastern Goldfields Superterrane,Gold,Au,Yes,0.005,million tonnes,14.03,gram/tonne,70.15,kilogram,2255.374902,ounce (troy),,,,,,,,,70.15,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/611f6512-dc38-4055-b9ed-fceed58970c7,19/10/2022
J04262,Carnarvon Red Sand / KBF,Carnarvon Red,Sand - undifferentiated,S0229648,-24.936061,113.716408,Gascoyne Platform,Sand - undifferentiated,Sd,Yes,0.228,million tonnes,100,percent,228000,tonnes,,,,,,,,,,,228000,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/9ae3e4c3-26ab-41bd-a7a1-1b1073d6782c,19/10/2022
J05191,Carnegie Potash JV,Carnegie,Potassium,S0236068,-26.295532,123.035125,Earaheedy Basin,"Potassium sulphate (SOP, K2SO4)",K2SO4,No,2.2,million tonnes,100,percent,2.2,million tonnes,,,,,,,,,,,2.2,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/f0a13c81-fd6e-4c94-bcce-5810f161e02e,19/10/2022
J02715,Carnilya Hill,Carnilya Hill,Nickel,S0001286,-31.054265,121.864986,Eastern Goldfields Superterrane,Nickel,Ni,Yes,0.104,million tonnes,2.83269231,percent,2.946,kilotonne,,,,,,,,,,,2.946,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/9153bd41-29bf-4afe-9eff-aec417e26c1e,19/10/2022
J02241,Carosue Dam - Khartoum,Carosue Dam - Khartoum,Gold,S0006473,-30.159443,122.359741,Eastern Goldfields Superterrane,Gold,Au,Yes,65.719,million tonnes,2.09569683,gram/tonne,137727.1,kilogram,4428029.147,ounce (troy),29.253,million tonnes,1.97717157,gram/tonne,57838.2,kilogram,1859541.335,ounce (troy),195565.3,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/5d63545d-2979-4c1f-8c61-350bd3b5990b,19/10/2022
J00477,Carr Boyd Nickel,Carr Boyd,Nickel,S0238724,-30.058419,121.620988,Eastern Goldfields Superterrane,Cobalt,Co,No,0.86,million tonnes,0.03011628,percent,259,tonnes,,,,,,,,,,,259,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/4d0284f1-d953-4f1a-a4d9-219c8bb5bb10,19/10/2022
J00477,Carr Boyd Nickel,Carr Boyd,Nickel,S0238724,-30.058419,121.620988,Eastern Goldfields Superterrane,Copper,Cu,No,1.461,million tonnes,0.43696099,percent,6.384,kilotonne,,,,,,,,,,,6.384,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/4d0284f1-d953-4f1a-a4d9-219c8bb5bb10,19/10/2022
J00477,Carr Boyd Nickel,Carr Boyd,Nickel,S0238724,-30.058419,121.620988,Eastern Goldfields Superterrane,Nickel,Ni,Yes,1.461,million tonnes,0.96338125,percent,14.075,kilotonne,,,,,,,,,,,14.075,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/4d0284f1-d953-4f1a-a4d9-219c8bb5bb10,19/10/2022
J00477,Carr Boyd Nickel,Carr Boyd,Nickel,S0238724,-30.058419,121.620988,Eastern Goldfields Superterrane,Nickel + copper,Ni+Cu,No,30,million tonnes,0.5,percent,0.15,million tonnes,,,,,,,,,,,0.15,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/4d0284f1-d953-4f1a-a4d9-219c8bb5bb10,19/10/2022
J00477,Carr Boyd Nickel,Carr Boyd,Nickel,S0238724,-30.058419,121.620988,Eastern Goldfields Superterrane,Palladium,Pd,No,0.86,million tonnes,0.21837209,gram/tonne,187.8,kilogram,,,,,,,,,,,187.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/4d0284f1-d953-4f1a-a4d9-219c8bb5bb10,19/10/2022
J00477,Carr Boyd Nickel,Carr Boyd,Nickel,S0238724,-30.058419,121.620988,Eastern Goldfields Superterrane,Platinum,Pt,No,0.86,million tonnes,0.21767442,gram/tonne,187.2,kilogram,,,,,,,,,,,187.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/4d0284f1-d953-4f1a-a4d9-219c8bb5bb10,19/10/2022
J00477,Carr Boyd Nickel,Carr Boyd,Nickel,S0238724,-30.058419,121.620988,Eastern Goldfields Superterrane,Silver,Ag,No,0.86,million tonnes,1.97965116,gram/tonne,1702.5,kilogram,54736.64677,ounce (troy),,,,,,,,,1702.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/4d0284f1-d953-4f1a-a4d9-219c8bb5bb10,19/10/2022
J02605,Carson,Carson Volcanics,Copper,S0019440,-16.740299,127.672096,Kimberley Basin,Copper,Cu,Yes,1.84,million tonnes,0.51,percent,9.384,kilotonne,,,,,,,,,,,9.384,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/e3425b2f-6ad0-4282-b8cc-deccf8092787,19/10/2022
J03034,Cashmere Downs,Cashmere Downs,Iron,S0021810,-28.7946,119.634399,Youanmi Terrane,Alumina,Al2O3,No,1062.4,million tonnes,0.77735316,percent,8.2586,million tonnes,,,166,million tonnes,0.6,percent,0.996,million tonnes,,,9.2546,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/79f7c36c-dc97-4c68-b883-f142a6144565,19/10/2022
J03034,Cashmere Downs,Cashmere Downs,Iron,S0021810,-28.7946,119.634399,Youanmi Terrane,Iron,Fe,Yes,1062.4,million tonnes,32.93463855,percent,349.8976,million tonnes,,,166,million tonnes,33.8,percent,56.108,million tonnes,,,406.0056,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/79f7c36c-dc97-4c68-b883-f142a6144565,19/10/2022
J03034,Cashmere Downs,Cashmere Downs,Iron,S0021810,-28.7946,119.634399,Youanmi Terrane,Iron - calcined,FeCalcined,No,3.4,million tonnes,59.8,percent,2.0332,million tonnes,,,,,,,,,,,2.0332,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/79f7c36c-dc97-4c68-b883-f142a6144565,19/10/2022
J03034,Cashmere Downs,Cashmere Downs,Iron,S0021810,-28.7946,119.634399,Youanmi Terrane,Lime,CaO,No,3.4,million tonnes,0.1,percent,3400,tonnes,,,,,,,,,,,3400,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/79f7c36c-dc97-4c68-b883-f142a6144565,19/10/2022
J03034,Cashmere Downs,Cashmere Downs,Iron,S0021810,-28.7946,119.634399,Youanmi Terrane,Loss on ignition,LOI,No,3.4,million tonnes,7.5,percent,0.255,million tonnes,,,,,,,,,,,0.255,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/79f7c36c-dc97-4c68-b883-f142a6144565,19/10/2022
J03034,Cashmere Downs,Cashmere Downs,Iron,S0021810,-28.7946,119.634399,Youanmi Terrane,Phosphorus,P,No,3.4,million tonnes,0.07,percent,2.38,kilotonne,,,,,,,,,,,2.38,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/79f7c36c-dc97-4c68-b883-f142a6144565,19/10/2022
J03034,Cashmere Downs,Cashmere Downs,Iron,S0021810,-28.7946,119.634399,Youanmi Terrane,Silica,SiO2,No,1062.4,million tonnes,48.48721762,percent,515128.2,kilotonne,,,166,million tonnes,48.1,percent,79846,kilotonne,,,594974.2,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/79f7c36c-dc97-4c68-b883-f142a6144565,19/10/2022
J03034,Cashmere Downs,Cashmere Downs,Iron,S0021810,-28.7946,119.634399,Youanmi Terrane,Sulfur,S,No,3.4,million tonnes,0.2,percent,6.8,kilotonne,,,,,,,,,,,6.8,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/79f7c36c-dc97-4c68-b883-f142a6144565,19/10/2022
J03034,Cashmere Downs,Cashmere Downs,Iron,S0021810,-28.7946,119.634399,Youanmi Terrane,Titanium dioxide,TiO2,No,3.4,million tonnes,0.1,percent,0.0034,million tonnes,,,,,,,,,,,0.0034,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/79f7c36c-dc97-4c68-b883-f142a6144565,19/10/2022
J00478,Cataby / Iluka,Cataby,Heavy minerals,S0233023,-30.743243,115.545886,Coomallo Trough,Heavy minerals,HM,Yes,13.791,million tonnes,100,percent,13791,kilotonne,,,,,,,,,,,13791,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/fe4fa991-ec5e-4ea7-8476-c9a41aba683b,19/10/2022
J00478,Cataby / Iluka,Cataby,Heavy minerals,S0233023,-30.743243,115.545886,Coomallo Trough,Ilmenite,Ilm,No,13.791,million tonnes,59.98781089,percent,8272.919,kilotonne,,,,,,,,,,,8272.919,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/fe4fa991-ec5e-4ea7-8476-c9a41aba683b,19/10/2022
J00478,Cataby / Iluka,Cataby,Heavy minerals,S0233023,-30.743243,115.545886,Coomallo Trough,Rutile,Rt,No,13.791,million tonnes,3.93909071,percent,543.24,kilotonne,,,,,,,,,,,543.24,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/fe4fa991-ec5e-4ea7-8476-c9a41aba683b,19/10/2022
J00478,Cataby / Iluka,Cataby,Heavy minerals,S0233023,-30.743243,115.545886,Coomallo Trough,Slimes,Slimes,No,13.791,million tonnes,11.60623595,percent,1.600616,million tonnes,,,,,,,,,,,1.600616,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/fe4fa991-ec5e-4ea7-8476-c9a41aba683b,19/10/2022
J00478,Cataby / Iluka,Cataby,Heavy minerals,S0233023,-30.743243,115.545886,Coomallo Trough,Zircon,Zrn,No,13.791,million tonnes,8.44059169,percent,1164.042,kilotonne,,,,,,,,,,,1164.042,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/fe4fa991-ec5e-4ea7-8476-c9a41aba683b,19/10/2022
J01882,Cawse,Cawse,Nickel,S0005015,-30.369413,121.146744,Eastern Goldfields Superterrane,Nickel,Ni,Yes,176.485,million tonnes,0.69007593,percent,1217.8805,kilotonne,,,3.757,million tonnes,0.65,percent,24.4205,kilotonne,,,1242.301,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/611a1ee7-54ac-4668-bd46-00e99b272ee3,19/10/2022
J00056,Central Norseman,Central Norseman,Gold,S0000101,-32.12326,121.808087,Eastern Goldfields Superterrane,Gold,Au,Yes,43.084,million tonnes,3.35441217,gram/tonne,144521.494,kilogram,4646473.99,ounce (troy),14.529,million tonnes,2.04648634,gram/tonne,29733.4,kilogram,955951.0208,ounce (troy),174254.894,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/11cff133-70ad-4c27-8f58-a14f8290f3f5,19/10/2022
J05290,Central Sandstone / Aurumin,Central Sandstone,Gold,S0000708,-28.073681,119.269699,Youanmi Terrane,Gold,Au,Yes,22.142,million tonnes,1.12319574,gram/tonne,24869.8,kilogram,799582.6477,ounce (troy),,,,,,,,,24869.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/fb668497-ccc4-4272-9533-c7525b591ed2,19/10/2022
J01186,Central West - Eneabba,Central West - Eneabba,Coal - undifferentiated,S0002595,-29.92362,115.226501,Cadda Terrace,Coal - undifferentiated,Coal,Yes,,,,,,,,,72.07,million tonnes,100,percent,72070,kilotonne,,,72070,,https://minedex.dmirs.wa.gov.au/Web/projects/details/b7c9e3cd-2324-4120-b52e-b0598fcb0aa3,19/10/2022
